<<<<<<< HEAD
Ticker,close,date,high,low,open,volume,daily_return,cumulative_return,yearly_return,volatility,monthly_return,Matched_Processed_Symbol,COMPANY,sector,year
HCLTECH,1321.05,2024-05-14 05:30:00,1326.95,1308.7,1322.0,3200462,0.0062076319597836,0.0664809881327201,30.02739726027398,0.0142946506811317,-2.4963181148748226,hcltech,HCL TECHNOLOGIES,SOFTWARE,2024
JSWSTEEL,881.5,2024-05-14 05:30:00,884.95,861.2,864.15,2706050,0.0242853822914246,0.1444336254462843,11.030957114456124,0.0163839323567222,-0.2774631936579893,jswsteel,JSW STEEL,STEEL,2024
ULTRACEMCO,9660.65,2024-05-14 05:30:00,9699.5,9529.95,9535.05,171935,0.0114275244725958,0.1632469987597684,8.305246120156138,0.0143145967068882,-0.5650907304060968,ultracemco,ULTRATECH CEMENT,CEMENT,2024
POWERGRID,309.25,2024-05-14 05:30:00,313.0,307.75,308.0,9957875,0.0088076985809819,0.5497369080430976,41.635140815468674,0.0186714422966643,2.666004305348572,powergrid,POWER GRID,POWER,2024
INFY,1424.7,2024-05-14 05:30:00,1433.75,1418.05,1426.4,3463230,0.0008781481611577,-0.0064853556485351,23.60298895386615,0.0144919130538682,-0.4317055909412533,infy,INFOSYS,SOFTWARE,2024
TRENT,4540.35,2024-05-14 05:30:00,4549.0,4448.3,4471.0,559577,0.0167163042748059,1.2050167548929158,117.28395061728394,0.0230737989326521,3.384430485952062,trent,TRENT,RETAILING,2024
BHARTIARTL,1284.3,2024-05-14 05:30:00,1299.9,1280.7,1290.55,3262908,-0.0012830980986819,0.3879822760185873,52.07132128494596,0.0136245077288292,4.371792434898309,airtel,BHARTI AIRTEL,TELECOM,2024
TATAMOTORS,964.65,2024-05-14 05:30:00,968.0,953.25,965.1,16325689,0.0051054962229746,0.5547586429204603,0.7643312101910829,0.0178765051564171,-9.509803921568627,tatamotors,TATA MOTORS,AUTOMOBILES,2024
WIPRO,456.35,2024-05-14 05:30:00,459.9,452.2,452.7,2454710,0.0097355902201572,0.1255395239856942,20.85623678646934,0.0174678862819052,-5.233564013840828,wipro,WIPRO,SOFTWARE,2024
TECHM,1275.5,2024-05-14 05:30:00,1284.0,1254.1,1263.95,1386032,0.0106572639752784,0.0487584278901527,37.27022780832679,0.0160198688749189,-2.750949968334389,techm,TECH MAHINDRA,SOFTWARE,2024
NTPC,355.8,2024-05-14 05:30:00,357.25,350.3,350.55,10891985,0.0139640923339983,0.4751243781094516,17.131410256410255,0.0194750117012966,-1.1563876651982348,ntpc,NTPC,POWER,2024
HINDUNILVR,2349.6,2024-05-14 05:30:00,2372.3,2346.75,2360.6,689430,-0.0046809141549997,-0.04832111466645,-8.206167764701462,0.0120738957960637,5.623455250447836,hindunilvr,HINDUSTAN UNILEVER,FMCG,2024
APOLLOHOSP,5862.8,2024-05-14 05:30:00,5894.65,5740.0,5855.0,558136,0.0056001989657212,0.1453130036433265,20.799512280090585,0.0141345747050707,-1.8143296732861487,apollohosp,APOLLO HOSPITALS,MISCELLANEOUS,2024
M&M,2269.9,2024-05-14 05:30:00,2280.35,2175.0,2175.0,3830189,0.039212544351608,0.4764537530896298,74.21938244477852,0.0192127729487868,15.756777977922503,mm,M&M,AUTOMOBILES,2024
GRASIM,2372.05,2024-05-14 05:30:00,2396.85,2362.1,2383.45,421260,-0.005513164514506,0.2394191781967132,21.63060317995234,0.0144651138119815,-3.8900414937759336,grasim,GRASIM,TEXTILES,2024
ICICIBANK,1120.55,2024-05-14 05:30:00,1127.9,1118.55,1125.9,8944262,-0.006604609929078,0.1916941401680321,28.8941556149463,0.0127888973881047,-1.9203849518810188,icicibank,ICICI BANK,BANKING,2024
ADANIENT,3037.55,2024-05-14 05:30:00,3046.0,2874.55,2894.95,5725807,0.0548513682455897,0.2724054874856008,-21.887599481120503,0.0286005237925087,11.0483569068507,adanigreen,ADANI ENTERPRISES,MISCELLANEOUS,2024
ADANIPORTS,1331.25,2024-05-14 05:30:00,1339.9,1285.25,1306.4,2989543,0.0190217391304348,0.6012148183786412,10.734986118552438,0.0260286434545126,7.755163237002889,adaniports,ADANI PORTS & SEZ,MISCELLANEOUS,2024
BEL,230.95,2024-05-14 05:30:00,231.9,225.75,225.75,23191411,0.0275862068965517,0.6591235632183903,51.97510822510822,0.0232833920598751,26.09714529186195,bel,BHARAT ELECTRONICS,DEFENCE,2024
BAJAJFINSV,1576.45,2024-05-14 05:30:00,1589.9,1569.05,1575.35,652248,-0.0025940337224383,0.0098651548637149,-5.039150551666867,0.0141178495438569,-5.349845201238396,bajajfinsv,BAJAJ FINSERV,FINANCE,2024
EICHERMOT,4730.55,2024-05-14 05:30:00,4742.95,4651.1,4667.4,870035,0.0156952838999882,0.4115145909172286,20.29433051869722,0.016098898407438,2.945846020008696,eichermot,EICHER MOTORS,AUTOMOBILES,2024
COALINDIA,448.7,2024-05-14 05:30:00,450.65,445.1,446.7,6592194,0.0105855855855856,0.5371702637889662,9.595023822128107,0.0214114491479055,7.354387498634024,coalindia,COAL INDIA,MINING,2024
MARUTI,12814.2,2024-05-14 05:30:00,12840.0,12651.4,12673.85,331037,0.0110739830438264,0.2384578956015808,6.946350894151768,0.0137124937724479,-2.7505882352941238,maruti,MARUTI SUZUKI,AUTOMOBILES,2024
INDUSINDBK,1421.0,2024-05-14 05:30:00,1429.35,1402.8,1407.0,1279355,0.0117119362073261,-0.0100320468162199,-37.57153131742706,0.0191111933352513,-3.060344827586213,indusindbk,INDUSIND BANK,BANKING,2024
ASIANPAINT,2866.15,2024-05-14 05:30:00,2888.0,2842.0,2879.0,999330,-0.0045497959538073,-0.0949523974927767,-27.352336173964154,0.0126646796709248,0.2121665333379677,asianpaint,ASIAN PAINTS,PAINTS,2024
TATASTEEL,164.95,2024-05-14 05:30:00,166.55,163.5,164.1,46261468,0.0067134574305767,0.2886718749999994,1.9857142857142864,0.0182316391523589,1.3333333333333264,tatasteel,TATA STEEL,STEEL,2024
HDFCLIFE,561.55,2024-05-14 05:30:00,568.0,560.0,566.0,5348599,0.0033949790047349,-0.1136453318601538,6.367851622874814,0.0146300772585872,-5.895943864453181,hdfclife,HDFC LIFE INSURANCE,INSURANCE,2024
DRREDDY,1173.76,2024-05-14 05:30:00,1189.08,1171.0,1187.78,1186650,-0.0067275389054844,0.0745372319973636,4.693965517241383,0.0124901002128858,-6.511440216294748,drreddy,DR. REDDYS LAB,PHARMACEUTICALS,2024
SUNPHARMA,1545.25,2024-05-14 05:30:00,1547.95,1516.05,1525.0,2206236,0.0132454673617259,0.3537605676989799,42.37113402061855,0.0117328229377482,-2.874251497005991,sunpharma,SUN PHARMA,PHARMACEUTICALS,2024
KOTAKBANK,1646.3,2024-05-14 05:30:00,1650.0,1632.5,1642.0,4282026,0.0031074823300023,-0.0467560290669052,-7.7291775798847535,0.0142156638822556,5.685534591194974,kotakbank,KOTAK MAHINDRA BANK,BANKING,2024
SHRIRAMFIN,2330.35,2024-05-14 05:30:00,2417.85,2316.8,2345.0,2475207,0.0124033365192457,0.212492520617084,38.65145581474545,0.021686664608624,-7.559246824134613,shriramfin,SHRIRAM FINANCE,FINANCE,2024
NESTLEIND,2487.35,2024-05-14 05:30:00,2518.95,2482.0,2506.1,556747,-0.0114853452558371,0.114643830214381,-15.673545966228886,0.0125168336382368,-6.081997288027439,nestleind,NESTLE,FOOD & TOBACCO,2024
ONGC,272.9,2024-05-14 05:30:00,274.65,266.45,267.95,9123849,0.0224803297115023,0.478331527627301,19.223300970873783,0.0222473121756833,-5.925266903914583,ongc,ONGC,ENERGY,2024
CIPLA,1357.35,2024-05-14 05:30:00,1410.0,1350.1,1410.0,3721994,-0.0405047184816033,0.1475735542779841,18.68737274941115,0.0163324157657603,3.3714285714285745,cipla,CIPLA,PHARMACEUTICALS,2024
BPCL,302.98,2024-05-14 05:30:00,308.85,301.08,306.2,12813314,-0.0015488548360519,0.7751347550972576,24.44492816717459,0.022068851102665,1.5857605177993457,bpcl,BPCL,ENERGY,2024
BRITANNIA,5140.8,2024-05-14 05:30:00,5161.5,5035.0,5130.55,205585,0.0019978364892652,0.1435562624431368,-9.189923206592988,0.0130392183699841,8.138915855071565,titan,TITAN,RETAILING,2024
SBILIFE,1432.85,2024-05-14 05:30:00,1436.75,1422.05,1427.2,896653,0.005438214862115,0.1086308948121796,3.433506285475516,0.0151134284261964,-2.114590320189206,sbilife,SBI LIFE INSURANCE,INSURANCE,2024
HINDALCO,646.65,2024-05-14 05:30:00,649.5,638.2,644.35,8339846,0.0207576953433306,0.3473278466506939,6.118795768917823,0.0195868364114309,8.405409655606235,hindalco,HINDALCO,ALUMINIUM,2024
HEROMOTOCO,5043.45,2024-05-14 05:30:00,5051.0,4905.05,4914.9,1335266,0.0323198002272004,0.6724532431356938,15.812105180514791,0.016563238026907,10.694054054054062,heromotoco,HERO MOTOCORP,AUTOMOBILES,2024
AXISBANK,1122.85,2024-05-14 05:30:00,1136.1,1118.1,1129.95,5471143,-0.0080830388692579,0.0785745161135385,4.32876712328768,0.0156249649291584,0.5320069204152328,axisbank,AXIS BANK,BANKING,2024
HDFCBANK,1460.95,2024-05-14 05:30:00,1465.5,1450.3,1452.25,12832571,0.0039168527744373,-0.031232386194092,2.3212192262602525,0.0134898004053822,0.6274638633377105,hdfcbank,HDFC BANK,BANKING,2024
BAJAJ-AUTO,9065.25,2024-05-14 05:30:00,9089.0,8882.75,8952.25,408162,0.0081124962467888,0.8071046257811767,40.05391432791728,0.0176093699398215,1.573680679785331,bajajauto,BAJAJ AUTO,AUTOMOBILES,2024
SBIN,820.3,2024-05-15 05:30:00,825.3,818.05,821.0,9755062,0.0025666096308969,0.3604776515465606,27.071005917159745,0.0179393448217401,0.4172209457008157,sbin,SBI,BANKING,2024
BAJFINANCE,6680.0,2024-05-15 05:30:00,6731.95,6645.05,6692.0,595059,0.0006441272076336,-0.1616044982177827,-8.900156059397979,0.0159184948977344,-3.46144699006177,bajfinance,BAJAJ FINANCE,FINANCE,2024
TITAN,3268.55,2024-05-15 05:30:00,3306.45,3260.0,3304.0,657036,-0.0061874790963544,0.0226202581149794,-10.309026836541072,0.0141358930386301,-9.570432357043233,titan,TITAN,RETAILING,2024
ITC,427.8,2024-05-15 05:30:00,433.25,426.75,430.75,7565080,-0.0044216895508494,-0.0271745309835121,2.405609492988129,0.0119437024583196,-2.190366972477067,itc,ITC,FOOD & TOBACCO,2024
TCS,3880.4,2024-05-15 05:30:00,3926.95,3875.5,3904.5,1115021,-0.0053316928124679,0.1043157789888584,11.994722955145129,0.013161771587106,-2.8347957279549068,tcs,TCS,SOFTWARE,2024
LT,3411.3,2024-05-15 05:30:00,3417.4,3353.15,3390.0,2718682,0.0094246105135451,0.1099975595867568,1.851328434143584,0.0169639041500464,2.2074901463767915,lt,L&T,ENGINEERING,2024
TATACONSUM,1055.78,2024-05-15 05:30:00,1077.46,1043.04,1072.67,1896508,-0.0152408312502331,0.2259405480724559,-12.515503230225285,0.0148047736681353,-4.824960011632972,tataconsumer,TATA CONSUMER,FMCG,2024
RELIANCE,1416.28,2024-05-15 05:30:00,1429.98,1413.03,1420.5,5046534,-0.002675905582784,0.2219001276874781,-1.92826363269987,0.0135620671300733,-2.826086956521733,reliance,RELIANCE IND.,ENERGY,2024
HCLTECH,1332.9,2024-05-15 05:30:00,1340.3,1318.25,1319.25,2975965,0.008970137390712,0.076047469120853,30.02739726027398,0.0142946506811317,-2.4963181148748226,hcltech,HCL TECHNOLOGIES,SOFTWARE,2024
JSWSTEEL,870.95,2024-05-15 05:30:00,883.5,863.4,882.0,2194086,-0.0119682359614293,0.1307367737747491,11.030957114456124,0.0163839323567222,-0.2774631936579893,jswsteel,JSW STEEL,STEEL,2024
ULTRACEMCO,9614.1,2024-05-15 05:30:00,9693.15,9560.0,9691.0,161067,-0.0048185163524192,0.1576418740743419,8.305246120156138,0.0143145967068882,-0.5650907304060968,ultracemco,ULTRATECH CEMENT,CEMENT,2024
POWERGRID,314.85,2024-05-15 05:30:00,316.3,308.85,310.0,11397656,0.0181083265966046,0.5778000501127543,41.635140815468674,0.0186714422966643,2.666004305348572,powergrid,POWER GRID,POWER,2024
INFY,1419.95,2024-05-15 05:30:00,1431.8,1418.55,1426.0,4327544,-0.0033340352354881,-0.0097977684797764,23.60298895386615,0.0144919130538682,-0.4317055909412533,infy,INFOSYS,SOFTWARE,2024
TRENT,4527.0,2024-05-15 05:30:00,4579.5,4509.2,4550.0,413777,-0.0029403019591001,1.1985333398086555,117.28395061728394,0.0230737989326521,3.384430485952062,trent,TRENT,RETAILING,2024
BHARTIARTL,1309.9,2024-05-15 05:30:00,1318.25,1280.5,1281.55,6891004,0.0199330374523087,0.4156489787096067,52.07132128494596,0.0136245077288292,4.371792434898309,airtel,BHARTI AIRTEL,TELECOM,2024
TATAMOTORS,947.3,2024-05-15 05:30:00,972.95,945.1,970.95,19668239,-0.0179857979578085,0.5267950680957363,0.7643312101910829,0.0178765051564171,-9.509803921568627,tatamotors,TATA MOTORS,AUTOMOBILES,2024
WIPRO,458.3,2024-05-15 05:30:00,459.75,454.65,456.35,2396712,0.0042730360468938,0.1303489949438889,20.85623678646934,0.0174678862819052,-5.233564013840828,wipro,WIPRO,SOFTWARE,2024
TECHM,1274.5,2024-05-15 05:30:00,1282.95,1265.0,1275.0,1008105,-0.0007840062720502,0.0479361947048213,37.27022780832679,0.0160198688749189,-2.750949968334389,techm,TECH MAHINDRA,SOFTWARE,2024
NTPC,361.35,2024-05-15 05:30:00,363.5,356.65,357.5,8538183,0.0155986509274874,0.498134328358208,17.131410256410255,0.0194750117012966,-1.1563876651982348,ntpc,NTPC,POWER,2024
HINDUNILVR,2323.3,2024-05-15 05:30:00,2355.8,2317.65,2349.55,812282,-0.0111933946203608,-0.0589736319818535,-8.206167764701462,0.0120738957960637,5.623455250447836,hindunilvr,HINDUSTAN UNILEVER,FMCG,2024
APOLLOHOSP,5848.8,2024-05-15 05:30:00,5883.45,5820.0,5869.95,509306,-0.0023879375042641,0.1425780677678052,20.799512280090585,0.0141345747050707,-1.8143296732861487,apollohosp,APOLLO HOSPITALS,MISCELLANEOUS,2024
M&M,2302.3,2024-05-15 05:30:00,2317.15,2256.0,2281.3,2569084,0.0142737565531521,0.4975282945232189,74.21938244477852,0.0192127729487868,15.756777977922503,mm,M&M,AUTOMOBILES,2024
GRASIM,2369.7,2024-05-15 05:30:00,2403.95,2366.2,2386.95,404095,-0.0009907042431653,0.2381912803578132,21.63060317995234,0.0144651138119815,-3.8900414937759336,grasim,GRASIM,TEXTILES,2024
ICICIBANK,1124.35,2024-05-15 05:30:00,1127.8,1113.5,1122.1,10743423,0.0033911918254427,0.1957354035945979,28.8941556149463,0.0127888973881047,-1.9203849518810188,icicibank,ICICI BANK,BANKING,2024
ADANIENT,3049.75,2024-05-15 05:30:00,3118.85,3037.6,3046.75,1688836,0.0040163947918552,0.277515970258666,-21.887599481120503,0.0286005237925087,11.0483569068507,adanigreen,ADANI ENTERPRISES,MISCELLANEOUS,2024
ADANIPORTS,1337.85,2024-05-15 05:30:00,1353.95,1333.0,1337.85,2189768,0.0049577464788732,0.6091532355063776,10.734986118552438,0.0260286434545126,7.755163237002889,adaniports,ADANI PORTS & SEZ,MISCELLANEOUS,2024
BEL,232.85,2024-05-15 05:30:00,234.5,229.55,231.8,33045920,0.0082268889369994,0.6727729885057467,51.97510822510822,0.0232833920598751,26.09714529186195,bel,BHARAT ELECTRONICS,DEFENCE,2024
BAJAJFINSV,1569.05,2024-05-15 05:30:00,1589.65,1566.6,1580.0,581805,-0.0046940911541756,0.0051247557733589,-5.039150551666867,0.0141178495438569,-5.349845201238396,bajajfinsv,BAJAJ FINSERV,FINANCE,2024
EICHERMOT,4649.35,2024-05-15 05:30:00,4730.55,4598.1,4730.55,1082300,-0.0171650230945661,0.3872859103658173,20.29433051869722,0.016098898407438,2.945846020008696,eichermot,EICHER MOTORS,AUTOMOBILES,2024
COALINDIA,467.85,2024-05-15 05:30:00,470.0,449.5,450.0,23543942,0.0426788500111434,0.6027749229188053,9.595023822128107,0.0214114491479055,7.354387498634024,coalindia,COAL INDIA,MINING,2024
MARUTI,12767.3,2024-05-15 05:30:00,12872.4,12700.0,12820.0,232030,-0.003660002185076,0.2339251369975543,6.946350894151768,0.0137124937724479,-2.7505882352941238,maruti,MARUTI SUZUKI,AUTOMOBILES,2024
INDUSINDBK,1417.1,2024-05-15 05:30:00,1429.85,1407.4,1421.0,2516309,-0.0027445460942998,-0.0127490594956125,-37.57153131742706,0.0191111933352513,-3.060344827586213,indusindbk,INDUSIND BANK,BANKING,2024
ASIANPAINT,2813.7,2024-05-15 05:30:00,2874.25,2806.15,2866.15,1230520,-0.0182998098494496,-0.1115145965233592,-27.352336173964154,0.0126646796709248,0.2121665333379677,asianpaint,ASIAN PAINTS,PAINTS,2024
TATASTEEL,165.6,2024-05-15 05:30:00,167.55,164.95,164.95,29601304,0.0039405880569869,0.2937499999999995,1.9857142857142864,0.0182316391523589,1.3333333333333264,tatasteel,TATA STEEL,STEEL,2024
HDFCLIFE,555.95,2024-05-15 05:30:00,562.0,555.0,561.55,2415161,-0.0099723978274417,-0.1224844132270545,6.367851622874814,0.0146300772585872,-5.895943864453181,hdfclife,HDFC LIFE INSURANCE,INSURANCE,2024
DRREDDY,1175.0,2024-05-15 05:30:00,1193.39,1172.0,1177.0,1458405,0.0010564340239913,0.0756724096892911,4.693965517241383,0.0124901002128858,-6.511440216294748,drreddy,DR. REDDYS LAB,PHARMACEUTICALS,2024
SUNPHARMA,1527.4,2024-05-15 05:30:00,1550.25,1520.35,1545.25,1207536,-0.0115515288788221,0.3381225634061944,42.37113402061855,0.0117328229377482,-2.874251497005991,sunpharma,SUN PHARMA,PHARMACEUTICALS,2024
KOTAKBANK,1650.8,2024-05-15 05:30:00,1654.0,1637.05,1649.7,5260900,0.0027334021745732,-0.0441504299238578,-7.7291775798847535,0.0142156638822556,5.685534591194974,kotakbank,KOTAK MAHINDRA BANK,BANKING,2024
SHRIRAMFIN,2320.0,2024-05-15 05:30:00,2342.0,2303.05,2338.0,853936,-0.0044413929238097,0.207107364915843,38.65145581474545,0.021686664608624,-7.559246824134613,shriramfin,SHRIRAM FINANCE,FINANCE,2024
NESTLEIND,2465.0,2024-05-15 05:30:00,2499.0,2460.0,2488.0,434406,-0.0089854664602889,0.1046282354628216,-15.673545966228886,0.0125168336382368,-6.081997288027439,nestleind,NESTLE,FOOD & TOBACCO,2024
ONGC,273.45,2024-05-15 05:30:00,276.0,272.5,274.5,6368662,0.0020153902528399,0.4813109425785471,19.223300970873783,0.0222473121756833,-5.925266903914583,ongc,ONGC,ENERGY,2024
CIPLA,1406.7,2024-05-15 05:30:00,1428.45,1386.7,1395.0,7893092,0.0363576085755332,0.1892965843760565,18.68737274941115,0.0163324157657603,3.3714285714285745,cipla,CIPLA,PHARMACEUTICALS,2024
BPCL,312.52,2024-05-15 05:30:00,314.0,303.52,304.5,18835012,0.0314872268796619,0.8310288258729781,24.44492816717459,0.022068851102665,1.5857605177993457,bpcl,BPCL,ENERGY,2024
BRITANNIA,5064.0,2024-05-15 05:30:00,5164.75,5053.45,5149.55,166198,-0.0149393090569561,0.126472322014481,-9.189923206592988,0.0130392183699841,8.138915855071565,titan,TITAN,RETAILING,2024
SBILIFE,1430.1,2024-05-15 05:30:00,1443.85,1425.75,1440.0,254646,-0.001919251840737,0.1065031529266133,3.433506285475516,0.0151134284261964,-2.114590320189206,sbilife,SBI LIFE INSURANCE,INSURANCE,2024
HINDALCO,653.7,2024-05-15 05:30:00,659.0,648.7,653.0,6764257,0.0109023428438879,0.362016876757997,6.118795768917823,0.0195868364114309,8.405409655606235,hindalco,HINDALCO,ALUMINIUM,2024
HEROMOTOCO,5057.3,2024-05-15 05:30:00,5103.0,5020.75,5058.0,882851,0.0027461360774867,0.6770460273245784,15.812105180514791,0.016563238026907,10.694054054054062,heromotoco,HERO MOTOCORP,AUTOMOBILES,2024
AXISBANK,1128.05,2024-05-15 05:30:00,1131.2,1118.6,1125.55,5436338,0.0046310727167475,0.0835694731280911,4.32876712328768,0.0156249649291584,0.5320069204152328,axisbank,AXIS BANK,BANKING,2024
HDFCBANK,1438.5,2024-05-15 05:30:00,1459.7,1435.8,1459.7,19465998,-0.015366713439885,-0.0461191605052886,2.3212192262602525,0.0134898004053822,0.6274638633377105,hdfcbank,HDFC BANK,BANKING,2024
BAJAJ-AUTO,8903.15,2024-05-15 05:30:00,9125.0,8877.35,9069.0,274392,-0.0178814704503461,0.7747909378145867,40.05391432791728,0.0176093699398215,1.573680679785331,bajajauto,BAJAJ AUTO,AUTOMOBILES,2024
SBIN,811.95,2024-05-16 05:30:00,826.15,797.35,825.3,20536990,-0.0101792027307081,0.3466290737208704,27.071005917159745,0.0179393448217401,0.4172209457008157,sbin,SBI,BANKING,2024
BAJFINANCE,6747.15,2024-05-16 05:30:00,6762.1,6623.05,6700.35,1059851,0.0100523952095807,-0.1531766152919331,-8.900156059397979,0.0159184948977344,-3.46144699006177,bajfinance,BAJAJ FINANCE,FINANCE,2024
TITAN,3333.9,2024-05-16 05:30:00,3348.0,3251.3,3276.3,1404971,0.019993575132704,0.0430660930778266,-10.309026836541072,0.0141358930386301,-9.570432357043233,titan,TITAN,RETAILING,2024
ITC,431.45,2024-05-16 05:30:00,432.6,422.9,430.0,23025186,0.0085320243104254,-0.0188743604320624,2.405609492988129,0.0119437024583196,-2.190366972477067,itc,ITC,FOOD & TOBACCO,2024
TCS,3900.95,2024-05-16 05:30:00,3909.5,3843.5,3891.1,2599399,0.0052958457890939,0.1101640650568465,11.994722955145129,0.013161771587106,-2.8347957279549068,tcs,TCS,SOFTWARE,2024
LT,3460.6,2024-05-16 05:30:00,3468.5,3378.7,3428.95,3398714,0.0144519684577726,0.1260392093061093,1.851328434143584,0.0169639041500464,2.2074901463767915,lt,L&T,ENGINEERING,2024
TATACONSUM,1086.25,2024-05-16 05:30:00,1089.01,1044.86,1057.85,2632566,0.0288601792040008,0.2613214119832781,-12.515503230225285,0.0148047736681353,-4.824960011632972,tataconsumer,TATA CONSUMER,FMCG,2024
RELIANCE,1425.35,2024-05-16 05:30:00,1427.5,1398.03,1418.55,14711774,0.0064041008840058,0.2297252993753684,-1.92826363269987,0.0135620671300733,-2.826086956521733,reliance,RELIANCE IND.,ENERGY,2024
HCLTECH,1348.15,2024-05-16 05:30:00,1357.8,1328.5,1345.0,5055915,0.0114412183959786,0.0883587632195048,30.02739726027398,0.0142946506811317,-2.4963181148748226,hcltech,HCL TECHNOLOGIES,SOFTWARE,2024
JSWSTEEL,886.4,2024-05-16 05:30:00,888.45,864.45,872.8,3282175,0.0177392502439863,0.1507951963648173,11.030957114456124,0.0163839323567222,-0.2774631936579893,jswsteel,JSW STEEL,STEEL,2024
ULTRACEMCO,9709.1,2024-05-16 05:30:00,9725.7,9525.5,9630.6,368451,0.0098813201443712,0.1690809040446004,8.305246120156138,0.0143145967068882,-0.5650907304060968,ultracemco,ULTRATECH CEMENT,CEMENT,2024
POWERGRID,312.5,2024-05-16 05:30:00,315.6,305.3,314.5,19843532,-0.0074638716849294,0.5660235529942375,41.635140815468674,0.0186714422966643,2.666004305348572,powergrid,POWER GRID,POWER,2024
INFY,1453.35,2024-05-16 05:30:00,1455.75,1427.0,1433.95,9249145,0.0235219549984153,0.0134937238493726,23.60298895386615,0.0144919130538682,-0.4317055909412533,infy,INFOSYS,SOFTWARE,2024
TRENT,4596.65,2024-05-16 05:30:00,4634.2,4530.1,4530.1,500593,0.0153854649878506,1.2323587975329042,117.28395061728394,0.0230737989326521,3.384430485952062,trent,TRENT,RETAILING,2024
BHARTIARTL,1345.1,2024-05-16 05:30:00,1356.85,1321.3,1328.0,11932181,0.0268722803267422,0.4536906949097576,52.07132128494596,0.0136245077288292,4.371792434898309,airtel,BHARTI AIRTEL,TELECOM,2024
TATAMOTORS,936.4,2024-05-16 05:30:00,954.4,919.0,953.2,31240770,-0.0115063865723635,0.5092271738254486,0.7643312101910829,0.0178765051564171,-9.509803921568627,tatamotors,TATA MOTORS,AUTOMOBILES,2024
WIPRO,464.45,2024-05-16 05:30:00,467.5,456.1,462.0,7310736,0.0134191577569278,0.1455173264274258,20.85623678646934,0.0174678862819052,-5.233564013840828,wipro,WIPRO,SOFTWARE,2024
TECHM,1307.95,2024-05-16 05:30:00,1312.6,1281.3,1287.0,4868225,0.0262455865045116,0.0754398947541554,37.27022780832679,0.0160198688749189,-2.750949968334389,techm,TECH MAHINDRA,SOFTWARE,2024
NTPC,361.45,2024-05-16 05:30:00,363.85,353.05,363.85,13114162,0.0002767400027672,0.4985489220563834,17.131410256410255,0.0194750117012966,-1.1563876651982348,ntpc,NTPC,POWER,2024
HINDUNILVR,2343.15,2024-05-16 05:30:00,2348.1,2301.35,2337.0,1880021,0.0085438815477982,-0.0509336141601517,-8.206167764701462,0.0120738957960637,5.623455250447836,hindunilvr,HINDUSTAN UNILEVER,FMCG,2024
APOLLOHOSP,5931.7,2024-05-16 05:30:00,5944.5,5850.0,5890.0,378026,0.0141738476268635,0.1587727952021422,20.799512280090585,0.0141345747050707,-1.8143296732861487,apollohosp,APOLLO HOSPITALS,MISCELLANEOUS,2024
M&M,2371.75,2024-05-16 05:30:00,2393.9,2286.2,2319.45,7444517,0.0301654866872256,0.5427019643554027,74.21938244477852,0.0192127729487868,15.756777977922503,mm,M&M,AUTOMOBILES,2024
GRASIM,2372.6,2024-05-16 05:30:00,2386.0,2310.2,2382.0,1181205,0.0012237836012998,0.2397065585419875,21.63060317995234,0.0144651138119815,-3.8900414937759336,grasim,GRASIM,TEXTILES,2024
ICICIBANK,1131.05,2024-05-16 05:30:00,1136.55,1112.8,1133.0,14265565,0.0059589985324854,0.202860789109859,28.8941556149463,0.0127888973881047,-1.9203849518810188,icicibank,ICICI BANK,BANKING,2024
ADANIENT,3041.65,2024-05-16 05:30:00,3076.95,2974.95,3065.0,1835312,-0.0026559554061807,0.2741229448109752,-21.887599481120503,0.0286005237925087,11.0483569068507,adanigreen,ADANI ENTERPRISES,MISCELLANEOUS,2024
ADANIPORTS,1345.05,2024-05-16 05:30:00,1366.75,1310.5,1352.2,4822618,0.0053817692566431,0.6178133269184536,10.734986118552438,0.0260286434545126,7.755163237002889,adaniports,ADANI PORTS & SEZ,MISCELLANEOUS,2024
BEL,237.9,2024-05-16 05:30:00,240.0,227.5,234.75,55556781,0.0216877818337986,0.7090517241379306,51.97510822510822,0.0232833920598751,26.09714529186195,bel,BHARAT ELECTRONICS,DEFENCE,2024
BAJAJFINSV,1596.0,2024-05-16 05:30:00,1601.0,1560.45,1575.05,1212568,0.0171759982154806,0.0223887767848576,-5.039150551666867,0.0141178495438569,-5.349845201238396,bajajfinsv,BAJAJ FINSERV,FINANCE,2024
EICHERMOT,4681.75,2024-05-16 05:30:00,4697.95,4543.1,4650.0,845652,0.0069687160570832,0.3969535119651488,20.29433051869722,0.016098898407438,2.945846020008696,eichermot,EICHER MOTORS,AUTOMOBILES,2024
COALINDIA,468.3,2024-05-16 05:30:00,475.0,457.85,468.65,17232651,0.0009618467457517,0.6043165467625873,9.595023822128107,0.0214114491479055,7.354387498634024,coalindia,COAL INDIA,MINING,2024
MARUTI,12497.65,2024-05-16 05:30:00,12848.0,12300.0,12848.0,914201,-0.0211203621752444,0.2078641912070278,6.946350894151768,0.0137124937724479,-2.7505882352941238,maruti,MARUTI SUZUKI,AUTOMOBILES,2024
INDUSINDBK,1408.75,2024-05-16 05:30:00,1425.0,1385.65,1420.2,5666243,-0.005892315291793,-0.0185662533091836,-37.57153131742706,0.0191111933352513,-3.060344827586213,indusindbk,INDUSIND BANK,BANKING,2024
