Ticker,close,date,high,low,open,volume,year,yearly_return,monthly_return,daily_return,cumulative_return,volatility,COMPANY,sector
SBILIFE,1516.4,2024-03-12 05:30:00,1551.75,1509.05,1533.0,1608593,2024,14.05368045156088,-0.027169860260026643,-0.010247372886887152,0.17327556191729032,0.015113428426196436,SBI LIFE INSURANCE,INSURANCE
HINDALCO,528.95,2024-03-12 05:30:00,536.85,525.3,533.1,3703670,2024,34.982405299109914,0.0792718166056636,-0.008900131159827573,0.1020939681216797,0.019586836411430934,HINDALCO,ALUMINIUM
HEROMOTOCO,4658.9,2024-03-12 05:30:00,4697.0,4633.0,4666.3,312738,2024,56.7724002616089,0.04774688824299434,-0.0027399019628829846,0.5449330149887244,0.016563238026907092,HERO MOTOCORP,AUTOMOBILES
AXISBANK,1097.0,2024-03-12 05:30:00,1121.4,1084.25,1105.0,9817138,2024,10.376811594202907,-0.04735046622697289,-0.007329653425029337,0.053743816339272055,0.015624964929158446,AXIS BANK,BANKING
HDFCBANK,1459.55,2024-03-12 05:30:00,1464.0,1429.25,1434.0,32709227,2024,14.31565160445317,0.011986720251616349,0.022237007984311497,-0.03216073737608205,0.01348980040538228,HDFC BANK,BANKING
BAJAJ-AUTO,8527.7,2024-03-12 05:30:00,8699.95,8475.25,8636.95,324864,2024,87.19940769990127,0.137822525979316,-0.015208905928817074,0.699947173798201,0.017609369939821526,BAJAJ AUTO,AUTOMOBILES
SBIN,747.25,2024-03-13 05:30:00,763.7,743.0,758.65,27950252,2024,36.78343949044584,-0.021842293440811227,-0.016388047913650228,0.23932332697570136,0.017939344821740196,SBI,BANKING
BAJFINANCE,6456.15,2024-03-13 05:30:00,6514.95,6391.55,6439.25,1132183,2024,-14.096879498252113,0.10253444825723397,0.0031230335376510876,-0.1896995331090927,0.01591849489773447,BAJAJ FINANCE,FINANCE
TITAN,3625.7,2024-03-13 05:30:00,3762.0,3590.0,3759.0,1027729,2024,5.0781249999999885,0.009532913778910775,-0.03283717456252677,0.13436057880328556,0.014135893038630176,TITAN,RETAILING
ITC,422.45,2024-03-13 05:30:00,438.0,421.15,435.0,101612428,2024,7.630385487528339,0.04603174603174609,0.04450488317468171,-0.03934053439454155,0.011943702458319614,ITC,FOOD & TOBACCO
TCS,4149.0,2024-03-13 05:30:00,4241.0,4131.9,4205.0,2837260,2024,20.1007300096203,-0.053256316631455476,-0.010316655733794478,0.18075615066095607,0.013161771587106071,TCS,SOFTWARE
LT,3538.55,2024-03-13 05:30:00,3636.8,3511.9,3634.9,2503293,2024,18.516691333662227,0.03588826200633001,-0.022945342592464724,0.15140323761490238,0.01696390415004649,L&T,ENGINEERING
TATACONSUM,1164.48,2024-03-13 05:30:00,1202.45,1156.33,1200.58,2025579,2024,9.993948703626122,-0.08726586077251192,-0.02982637384610254,0.3521597770552709,0.0148047736681353,,
RELIANCE,1432.18,2024-03-13 05:30:00,1483.1,1427.78,1479.78,13522134,2024,8.6208228538074,-0.0042087485674842,-0.029313488271215826,0.23561790385478298,0.013562067130073357,RELIANCE IND.,ENERGY
HCLTECH,1631.5,2024-03-13 05:30:00,1651.25,1610.35,1638.75,2564135,2024,54.02839756592292,-0.06115808040873424,-0.002506725360723827,0.31710664406232403,0.014294650681131723,HCL TECHNOLOGIES,SOFTWARE
JSWSTEEL,792.95,2024-03-13 05:30:00,820.6,788.45,818.4,3047464,2024,25.857961496362126,-0.007175316909830184,-0.030386402543409075,0.029470950989939126,0.016383932356722215,JSW STEEL,STEEL
ULTRACEMCO,9593.55,2024-03-13 05:30:00,9653.0,9500.0,9624.7,415925,2024,37.233683194595244,-0.03811849440086827,-0.0022827726067288223,0.1551674312755129,0.01431459670688822,ULTRATECH CEMENT,CEMENT
POWERGRID,264.3,2024-03-13 05:30:00,283.9,261.8,283.3,39389523,2024,69.53459119496854,-0.037539103232533934,-0.07311941083640183,0.3244800801804075,0.018671442296664318,POWER GRID,POWER
INFY,1611.4,2024-03-13 05:30:00,1624.5,1598.55,1612.9,5688997,2024,32.4640506946137,-0.0946697286517194,-0.0009609721318081244,0.12370990237099133,0.014491913053868204,INFOSYS,SOFTWARE
TRENT,3944.05,2024-03-13 05:30:00,4037.95,3877.5,4022.95,968084,2024,220.72506387697052,0.011983338673502082,-0.016102878810557275,0.9154242144626308,0.023073798932652153,TRENT,RETAILING
BHARTIARTL,1168.75,2024-03-13 05:30:00,1212.0,1151.7,1212.0,7528096,2024,70.90117070514566,0.0885089040489057,-0.029478928793855053,0.26310385820814863,0.013624507728829288,,
TATAMOTORS,973.2,2024-03-13 05:30:00,1021.0,963.55,1019.0,16564155,2024,25.03951944356623,0.015756087579291977,-0.04259714707329065,0.5685389636554106,0.01787650515641716,TATA MOTORS,AUTOMOBILES
WIPRO,504.4,2024-03-13 05:30:00,518.7,496.8,513.8,6790240,2024,40.644605732562425,-0.07513003274898863,-0.012626015464422102,0.2440498211863349,0.017467886281905282,WIPRO,SOFTWARE
TECHM,1277.2,2024-03-13 05:30:00,1299.4,1266.3,1292.3,2001399,2024,43.16319842700313,-0.0186350055040101,-0.011684593360674733,0.05015622430521538,0.016019868874918946,TECH MAHINDRA,SOFTWARE
NTPC,322.5,2024-03-13 05:30:00,344.5,319.5,343.85,23722232,2024,49.560057294863924,-0.02241630276564771,-0.06453952139231323,0.33706467661691497,0.019475011701296695,NTPC,POWER
HINDUNILVR,2312.6,2024-03-13 05:30:00,2375.0,2303.85,2375.0,2322669,2024,-1.7971887550200805,-0.06031871187284721,-0.027563442171435804,-0.06330754587063003,0.012073895796063713,HINDUSTAN UNILEVER,FMCG
APOLLOHOSP,6008.4,2024-03-13 05:30:00,6180.0,5956.05,6180.0,356191,2024,34.95169246635987,0.044598547342820614,-0.022197630516859856,0.17375633674874869,0.014134574705070773,APOLLO HOSPITALS,MISCELLANEOUS
M&M,1853.7,2024-03-13 05:30:00,1901.4,1844.25,1896.0,4270994,2024,88.63949411470071,-0.026153729187257727,-0.021871619660712938,0.2057369585013642,0.019212772948786868,M&M,AUTOMOBILES
GRASIM,2149.1,2024-03-13 05:30:00,2203.05,2137.3,2194.0,881145,2024,35.31393520302428,0.014368708146702776,-0.015979853479853534,0.12292563641683651,0.01446511381198158,GRASIM,TEXTILES
ICICIBANK,1083.95,2024-03-13 05:30:00,1089.65,1073.15,1077.15,24855870,2024,34.30538041193778,0.005888306191921854,0.006593304545665646,0.15277039242794843,0.012788897388104722,ICICI BANK,BANKING
ADANIENT,2906.2,2024-03-13 05:30:00,3138.05,2850.15,3125.0,3407040,2024,-7.857733664185278,-0.036655367231638446,-0.06927141713370699,0.2173840192690335,0.028600523792508787,,
ADANIPORTS,1209.55,2024-03-13 05:30:00,1308.0,1188.1,1307.0,8670336,2024,37.62106537530266,0.01493835564632025,-0.0705064166602628,0.4548352177050774,0.026028643454512657,ADANI PORTS & SEZ,MISCELLANEOUS
BEL,190.3,2024-03-13 05:30:00,205.6,188.2,204.1,41620003,2024,103.66207396664251,-0.01994163424124511,-0.06829865361077103,0.36709770114942475,0.023283392059875133,BHARAT ELECTRONICS,DEFENCE
BAJAJFINSV,1573.15,2024-03-13 05:30:00,1598.95,1562.0,1592.3,1279653,2024,4.613625224636491,0.018873187058385903,-0.01280160647610673,0.007751193107204735,0.014117849543856996,BAJAJ FINSERV,FINANCE
EICHERMOT,3735.55,2024-03-13 05:30:00,3852.4,3715.0,3811.55,428324,2024,45.50176544398727,0.0457259564725319,-0.01973364823197532,0.11462373933281622,0.01609889840743809,EICHER MOTORS,AUTOMOBILES
COALINDIA,417.05,2024-03-13 05:30:00,449.9,410.0,449.3,17803423,2024,39.38730853391685,-0.02744483029013106,-0.07177832183396393,0.4287427201096248,0.021411449147905545,COAL INDIA,MINING
MARUTI,11390.15,2024-03-13 05:30:00,11554.85,11267.6,11510.0,385204,2024,3.303516405535128,0.08427882402041137,-0.010404086916480648,0.10082730093071324,0.013712493772447978,MARUTI SUZUKI,AUTOMOBILES
INDUSINDBK,1502.65,2024-03-13 05:30:00,1540.6,1495.0,1535.0,4165036,2024,-30.293296089385475,0.017260013755608625,-0.019829751149668895,0.046851051971574575,0.0191111933352513,INDUSIND BANK,BANKING
ASIANPAINT,2860.15,2024-03-13 05:30:00,2887.25,2835.0,2878.6,955841,2024,-21.916553488519003,0.005297077778758718,-0.005562992194426575,-0.09684702464594142,0.012664679670924878,ASIAN PAINTS,PAINTS
TATASTEEL,143.65,2024-03-13 05:30:00,152.9,142.5,152.8,70937597,2024,10.682170542635658,0.03934644881627213,-0.058032786885245824,0.1222656249999996,0.018231639152358904,TATA STEEL,STEEL
HDFCLIFE,610.05,2024-03-13 05:30:00,626.7,604.05,623.25,2840155,2024,8.47190479943258,0.07356555640308496,-0.018502131767355823,-0.037092573593245026,0.014630077258587258,HDFC LIFE INSURANCE,INSURANCE
DRREDDY,1260.76,2024-03-13 05:30:00,1270.0,1249.76,1260.48,1051325,2024,8.687286330523182,-0.005755988084378191,0.00026181541220049453,0.1541827636084001,0.012490100212885843,DR. REDDYS LAB,PHARMACEUTICALS
SUNPHARMA,1558.6,2024-03-13 05:30:00,1592.2,1544.0,1581.2,2881503,2024,54.827303695399074,0.03931377264710595,-0.01622167518778017,0.36545621796837424,0.011732822937748232,SUN PHARMA,PHARMACEUTICALS
KOTAKBANK,1729.55,2024-03-13 05:30:00,1742.75,1717.2,1720.35,5816083,2024,1.8179190751445113,0.0334548822133472,0.005347749004563029,0.0014475550794714742,0.014215663882255638,KOTAK MAHINDRA BANK,BANKING
SHRIRAMFIN,2321.4,2024-03-13 05:30:00,2439.7,2300.1,2434.9,1623771,2024,47.06140350877194,-0.03699320532963319,-0.0414369773923815,0.20783579177398104,0.02168666460862403,SHRIRAM FINANCE,FINANCE
NESTLEIND,2582.95,2024-03-13 05:30:00,2653.65,2552.85,2594.95,1813802,2024,-0.15062047638723558,0.008033981049030385,-0.0027797617898578375,0.15748458449845737,0.012516833638236864,NESTLE,FOOD & TOBACCO
ONGC,255.35,2024-03-13 05:30:00,271.0,252.75,270.8,20079496,2024,29.741151611199147,-0.009240436148586212,-0.05565828402366857,0.38326110509209044,0.02224731217568337,ONGC,ENERGY
CIPLA,1471.25,2024-03-13 05:30:00,1479.0,1449.0,1470.0,1720173,2024,25.548986486486484,0.01771024542796924,0.0037523452157599557,0.2438704768346296,0.016332415765760364,CIPLA,PHARMACEUTICALS
BPCL,298.88,2024-03-13 05:30:00,314.0,297.1,314.0,14910184,2024,64.04591104734578,-0.03353120487726613,-0.04428740447030988,0.7511131942816971,0.022068851102665002,BPCL,ENERGY
BRITANNIA,4856.65,2024-03-13 05:30:00,4975.0,4822.0,4892.6,410729,2024,7.150592291371997,-0.0033382714045091665,-0.0025671831839232384,0.0803479073285207,0.013039218369984167,,
SBILIFE,1487.35,2024-03-13 05:30:00,1532.6,1480.65,1524.0,1461171,2024,14.05368045156088,-0.027169860260026643,-0.01915721445528895,0.15079887036249118,0.015113428426196436,SBI LIFE INSURANCE,INSURANCE
HINDALCO,507.0,2024-03-13 05:30:00,530.0,501.2,529.35,5712435,2024,34.982405299109914,0.0792718166056636,-0.04149730598355239,0.056360037503906835,0.019586836411430934,HINDALCO,ALUMINIUM
HEROMOTOCO,4512.1,2024-03-13 05:30:00,4686.75,4476.55,4646.0,700123,2024,56.7724002616089,0.04774688824299434,-0.03150958380733637,0.4962528186762163,0.016563238026907092,HERO MOTOCORP,AUTOMOBILES
AXISBANK,1080.4,2024-03-13 05:30:00,1099.55,1070.75,1096.0,11503890,2024,10.376811594202907,-0.04735046622697289,-0.01513217866909744,0.037798376638969566,0.015624964929158446,AXIS BANK,BANKING
HDFCBANK,1460.4,2024-03-13 05:30:00,1471.6,1450.1,1465.5,31533727,2024,14.31565160445317,0.011986720251616349,0.0005823712788188828,-0.03159709558701662,0.01348980040538228,HDFC BANK,BANKING
BAJAJ-AUTO,8384.9,2024-03-13 05:30:00,8617.2,8296.95,8527.7,430048,2024,87.19940769990127,0.137822525979316,-0.016745429600009465,0.6714808280756281,0.017609369939821526,BAJAJ AUTO,AUTOMOBILES
SBIN,741.05,2024-03-14 05:30:00,750.8,734.05,749.9,19730882,2024,36.78343949044584,-0.021842293440811227,-0.008297089327534368,0.22904055062608686,0.017939344821740196,SBI,BANKING
BAJFINANCE,6397.45,2024-03-14 05:30:00,6470.0,6297.8,6456.15,1219865,2024,-14.096879498252113,0.10253444825723397,-0.009092105976472031,-0.1970668708268496,0.01591849489773447,BAJAJ FINANCE,FINANCE
TITAN,3640.15,2024-03-14 05:30:00,3648.0,3580.15,3629.95,1293906,2024,5.0781249999999885,0.009532913778910775,0.003985437294867333,0.13888150175987546,0.014135893038630176,TITAN,RETAILING
ITC,419.65,2024-03-14 05:30:00,425.5,418.0,421.95,30764728,2024,7.630385487528339,0.04603174603174609,-0.006628003314001707,-0.04570778851620161,0.011943702458319614,ITC,FOOD & TOBACCO
TCS,4207.6,2024-03-14 05:30:00,4225.0,4086.0,4153.45,2919608,2024,20.1007300096203,-0.053256316631455476,0.0141238852735599,0.19743301506894162,0.013161771587106071,TCS,SOFTWARE
LT,3608.2,2024-03-14 05:30:00,3636.0,3522.0,3527.05,4528490,2024,18.516691333662227,0.03588826200633001,0.019683203572084418,0.1740665419344336,0.01696390415004649,L&T,ENGINEERING
TATACONSUM,1183.64,2024-03-14 05:30:00,1190.26,1145.81,1145.81,2183917,2024,9.993948703626122,-0.08726586077251192,0.016453696070348967,0.37440780306548915,0.0148047736681353,,
RELIANCE,1431.48,2024-03-14 05:30:00,1448.53,1425.5,1439.7,18571102,2024,8.6208228538074,-0.0042087485674842,-0.0004887653786534996,0.2350139766021344,0.013562067130073357,RELIANCE IND.,ENERGY
HCLTECH,1679.25,2024-03-14 05:30:00,1683.0,1610.0,1634.0,3513306,2024,54.02839756592292,-0.06115808040873424,0.02926754520380026,0.35565512230564367,0.014294650681131723,HCL TECHNOLOGIES,SOFTWARE
JSWSTEEL,785.45,2024-03-14 05:30:00,792.95,761.75,792.0,5262918,2024,25.857961496362126,-0.007175316909830184,-0.009458351724572767,0.019733852645245964,0.016383932356722215,JSW STEEL,STEEL
ULTRACEMCO,9696.95,2024-03-14 05:30:00,9708.0,9454.0,9455.0,347822,2024,37.233683194595244,-0.03811849440086827,0.01077807485237492,0.167617912316826,0.01431459670688822,ULTRATECH CEMENT,CEMENT
POWERGRID,266.35,2024-03-14 05:30:00,268.4,260.7,264.05,26005940,2024,69.53459119496854,-0.037539103232533934,0.007756337495270493,0.33475319468804976,0.018671442296664318,POWER GRID,POWER
INFY,1653.3,2024-03-14 05:30:00,1657.75,1608.0,1614.4,8803799,2024,32.4640506946137,-0.0946697286517194,0.0260022340821644,0.15292887029288793,0.014491913053868204,INFOSYS,SOFTWARE
TRENT,4081.1,2024-03-14 05:30:00,4105.0,3870.6,3900.0,723158,2024,220.72506387697052,0.011983338673502082,0.03474854527706284,0.9819824195036679,0.023073798932652153,TRENT,RETAILING
BHARTIARTL,1194.6,2024-03-14 05:30:00,1199.7,1163.55,1173.95,8569080,2024,70.90117070514566,0.0885089040489057,0.022117647058823353,0.29104074354263454,0.013624507728829288,,
TATAMOTORS,967.75,2024-03-14 05:30:00,982.0,955.4,964.95,22931801,2024,25.03951944356623,0.015756087579291977,-0.005600082203041534,0.5597550165202667,0.01787650515641716,TATA MOTORS,AUTOMOBILES
WIPRO,517.95,2024-03-14 05:30:00,518.9,495.15,501.15,6412736,2024,40.644605732562425,-0.07513003274898863,0.02686360031720869,0.27746947835737945,0.017467886281905282,WIPRO,SOFTWARE
TECHM,1293.35,2024-03-14 05:30:00,1297.45,1258.05,1272.0,2129097,2024,43.16319842700313,-0.0186350055040101,0.012644848105230144,0.06343529024831684,0.016019868874918946,TECH MAHINDRA,SOFTWARE
NTPC,321.85,2024-03-14 05:30:00,326.95,316.5,321.05,20859127,2024,49.560057294863924,-0.02241630276564771,-0.002015503875968938,0.3343698175787724,0.019475011701296695,NTPC,POWER
HINDUNILVR,2334.6,2024-03-14 05:30:00,2341.7,2301.85,2304.85,2292515,2024,-1.7971887550200805,-0.06031871187284721,0.009513102136123885,-0.05439669488436083,0.012073895796063713,HINDUSTAN UNILEVER,FMCG
APOLLOHOSP,6023.15,2024-03-14 05:30:00,6095.0,5980.0,6008.4,439181,2024,34.95169246635987,0.044598547342820614,0.0024548964782638016,0.17663778704617306,0.014134574705070773,APOLLO HOSPITALS,MISCELLANEOUS
M&M,1890.55,2024-03-14 05:30:00,1895.6,1844.6,1853.7,2388133,2024,88.63949411470071,-0.026153729187257727,0.019879160597723322,0.2297059971380233,0.019212772948786868,M&M,AUTOMOBILES
GRASIM,2196.5,2024-03-14 05:30:00,2204.9,2128.6,2149.9,1097271,2024,35.31393520302428,0.014368708146702776,0.02205574426504131,0.1476925970823051,0.01446511381198158,GRASIM,TEXTILES
ICICIBANK,1083.6,2024-03-14 05:30:00,1097.1,1075.05,1080.0,14231421,2024,34.30538041193778,0.005888306191921854,-0.00032289312237665513,0.15239817079655404,0.012788897388104722,ICICI BANK,BANKING
ADANIENT,3087.45,2024-03-14 05:30:00,3101.2,2880.0,2927.45,3759100,2024,-7.857733664185278,-0.036655367231638446,0.062366664372720315,0.2933081998114986,0.028600523792508787,,
ADANIPORTS,1267.85,2024-03-14 05:30:00,1276.0,1195.7,1210.0,7195603,2024,37.62106537530266,0.01493835564632025,0.04819974370633706,0.5249579023334152,0.026028643454512657,ADANI PORTS & SEZ,MISCELLANEOUS
BEL,195.25,2024-03-14 05:30:00,197.15,186.25,189.0,34622781,2024,103.66207396664251,-0.01994163424124511,0.026011560693641522,0.4026580459770108,0.023283392059875133,BHARAT ELECTRONICS,DEFENCE
BAJAJFINSV,1563.7,2024-03-14 05:30:00,1580.0,1550.1,1565.6,1289823,2024,4.613625224636491,0.018873187058385903,-0.006007055906938286,0.0016975753499259838,0.014117849543856996,BAJAJ FINSERV,FINANCE
EICHERMOT,3772.65,2024-03-14 05:30:00,3803.75,3686.25,3717.0,720948,2024,45.50176544398727,0.0457259564725319,0.009931603110653109,0.12569373992958188,0.01609889840743809,EICHER MOTORS,AUTOMOBILES
COALINDIA,427.7,2024-03-14 05:30:00,428.85,412.2,419.0,20478918,2024,39.38730853391685,-0.02744483029013106,0.02553650641409888,0.46522781774580135,0.021411449147905545,COAL INDIA,MINING
MARUTI,11404.6,2024-03-14 05:30:00,11460.0,11302.05,11401.75,523058,2024,3.303516405535128,0.08427882402041137,0.0012686400091308503,0.10222385448781757,0.013712493772447978,MARUTI SUZUKI,AUTOMOBILES
INDUSINDBK,1476.75,2024-03-14 05:30:00,1506.9,1469.2,1471.55,3652530,2024,-30.293296089385475,0.017260013755608625,-0.017236216018367556,0.02880730110073726,0.0191111933352513,INDUSIND BANK,BANKING
ASIANPAINT,2892.25,2024-03-14 05:30:00,2898.05,2841.0,2860.0,1381741,2024,-21.916553488519003,0.005297077778758718,0.011223187595056139,-0.08671076937650968,0.012664679670924878,ASIAN PAINTS,PAINTS
TATASTEEL,142.45,2024-03-14 05:30:00,143.95,138.35,143.6,91956952,2024,10.682170542635658,0.03934644881627213,-0.008353637312913498,0.11289062499999947,0.018231639152358904,TATA STEEL,STEEL
HDFCLIFE,622.25,2024-03-14 05:30:00,624.5,598.2,603.0,3750622,2024,8.47190479943258,0.07356555640308496,0.019998360790099312,-0.017836003472496698,0.014630077258587258,HDFC LIFE INSURANCE,INSURANCE
DRREDDY,1258.92,2024-03-14 05:30:00,1264.03,1241.78,1256.4,2001060,2024,8.687286330523182,-0.005755988084378191,-0.0014594371648846138,0.15249830638812067,0.012490100212885843,DR. REDDYS LAB,PHARMACEUTICALS
SUNPHARMA,1570.2,2024-03-14 05:30:00,1574.3,1546.25,1567.25,3062556,2024,54.827303695399074,0.03931377264710595,0.007442576671371937,0.37561873056200534,0.011732822937748232,SUN PHARMA,PHARMACEUTICALS
KOTAKBANK,1742.4,2024-03-14 05:30:00,1757.85,1719.15,1725.0,4809633,2024,1.8179190751445113,0.0334548822133472,0.007429678240004733,0.008887988187951334,0.014215663882255638,KOTAK MAHINDRA BANK,BANKING
SHRIRAMFIN,2291.5,2024-03-14 05:30:00,2327.95,2266.15,2315.0,2022357,2024,47.06140350877194,-0.03699320532963319,-0.012880158525027996,0.19227867530372955,0.02168666460862403,SHRIRAM FINANCE,FINANCE
NESTLEIND,2612.75,2024-03-14 05:30:00,2619.95,2573.9,2590.0,1122997,2024,-0.15062047638723558,0.008033981049030385,0.011537195841963666,0.17083871083387003,0.012516833638236864,NESTLE,FOOD & TOBACCO
ONGC,263.25,2024-03-14 05:30:00,264.35,251.2,252.5,21404057,2024,29.741151611199147,-0.009240436148586212,0.030937928333659714,0.42605633802816856,0.02224731217568337,ONGC,ENERGY
CIPLA,1496.65,2024-03-14 05:30:00,1501.45,1454.35,1467.1,1748907,2024,25.548986486486484,0.01771024542796924,0.017264231096006943,0.26534494420020294,0.016332415765760364,CIPLA,PHARMACEUTICALS
BPCL,304.38,2024-03-14 05:30:00,307.0,296.2,298.88,19372474,2024,64.04591104734578,-0.03353120487726613,0.018402034261241873,0.7833372392781817,0.022068851102665002,BPCL,ENERGY
BRITANNIA,4938.9,2024-03-14 05:30:00,4952.95,4783.0,4853.25,240217,2024,7.150592291371997,-0.0033382714045091665,0.016935541988819525,0.09864418467561609,0.013039218369984167,,
SBILIFE,1505.85,2024-03-14 05:30:00,1514.55,1465.3,1482.2,1094035,2024,14.05368045156088,-0.027169860260026643,0.012438229065115713,0.1651127703199362,0.015113428426196436,SBI LIFE INSURANCE,INSURANCE
HINDALCO,525.25,2024-03-14 05:30:00,526.35,507.0,512.0,10349338,2024,34.982405299109914,0.0792718166056636,0.035996055226824364,0.09438483175330781,0.019586836411430934,HINDALCO,ALUMINIUM
HEROMOTOCO,4675.3,2024-03-14 05:30:00,4682.15,4455.0,4455.0,708629,2024,56.7724002616089,0.04774688824299434,0.03616941113893746,0.5503714020427104,0.016563238026907092,HERO MOTOCORP,AUTOMOBILES
AXISBANK,1058.25,2024-03-14 05:30:00,1081.25,1055.6,1075.0,10253613,2024,10.376811594202907,-0.04735046622697289,-0.020501666049611345,0.016521780894288574,0.015624964929158446,AXIS BANK,BANKING
HDFCBANK,1455.45,2024-03-14 05:30:00,1466.0,1444.3,1462.1,26216079,2024,14.31565160445317,0.011986720251616349,-0.003389482333607252,-0.03487948012333841,0.01348980040538228,HDFC BANK,BANKING
BAJAJ-AUTO,8383.55,2024-03-14 05:30:00,8400.0,8202.05,8330.5,392634,2024,87.19940769990127,0.137822525979316,-0.0001610037090484795,0.6712117134627045,0.017609369939821526,BAJAJ AUTO,AUTOMOBILES
SBIN,731.9,2024-03-15 05:30:00,746.55,723.0,739.25,29792241,2024,36.78343949044584,-0.021842293440811227,-0.012347344983469344,0.2138651629488335,0.017939344821740196,SBI,BANKING
BAJFINANCE,6514.35,2024-03-15 05:30:00,6578.0,6360.0,6375.05,1970500,2024,-14.096879498252113,0.10253444825723397,0.018272905610829504,-0.1823949495456606,0.01591849489773447,BAJAJ FINANCE,FINANCE
TITAN,3633.2,2024-03-15 05:30:00,3655.95,3610.0,3634.7,1207241,2024,5.0781249999999885,0.009532913778910775,-0.0019092619809624178,0.136707078607744,0.014135893038630176,TITAN,RETAILING
ITC,419.1,2024-03-15 05:30:00,428.55,415.25,417.2,73253754,2024,7.630385487528339,0.04603174603174609,-0.001310615989514985,-0.04695849914724193,0.011943702458319614,ITC,FOOD & TOBACCO
TCS,4219.25,2024-03-15 05:30:00,4239.0,4177.0,4192.6,3373143,2024,20.1007300096203,-0.053256316631455476,0.0027687993155240953,0.20074846678145053,0.013161771587106071,TCS,SOFTWARE
LT,3537.15,2024-03-15 05:30:00,3603.0,3524.05,3598.0,4054210,2024,18.516691333662227,0.03588826200633001,-0.019691258799401257,0.1509476938094847,0.01696390415004649,L&T,ENGINEERING
TATACONSUM,1197.27,2024-03-15 05:30:00,1204.87,1161.46,1185.27,2808556,2024,9.993948703626122,-0.08726586077251192,0.011515325605758298,0.3902345564328833,0.0148047736681353,,
RELIANCE,1418.23,2024-03-15 05:30:00,1433.23,1412.9,1425.95,19223818,2024,8.6208228538074,-0.0042087485674842,-0.009256154469500122,0.22358249646271355,0.013562067130073357,RELIANCE IND.,ENERGY
HCLTECH,1647.3,2024-03-15 05:30:00,1677.0,1642.85,1677.0,3931561,2024,54.02839756592292,-0.06115808040873424,-0.01902635104957573,0.32986195204650093,0.014294650681131723,HCL TECHNOLOGIES,SOFTWARE
JSWSTEEL,780.65,2024-03-15 05:30:00,790.2,774.55,782.1,3992861,2024,25.857961496362126,-0.007175316909830184,-0.006111146476542206,0.013502109704642162,0.016383932356722215,JSW STEEL,STEEL
ULTRACEMCO,9632.95,2024-03-15 05:30:00,9750.9,9543.8,9680.0,379648,2024,37.233683194595244,-0.03811849440086827,-0.00660001340627725,0.15991161844212542,0.01431459670688822,ULTRATECH CEMENT,CEMENT
POWERGRID,265.95,2024-03-15 05:30:00,272.0,257.65,268.1,43817794,2024,69.53459119496854,-0.037539103232533934,-0.0015017833677493098,0.332748684540217,0.018671442296664318,POWER GRID,POWER
INFY,1634.0,2024-03-15 05:30:00,1645.8,1618.35,1641.1,11809997,2024,32.4640506946137,-0.0946697286517194,-0.01167362245206549,0.13947001394700242,0.014491913053868204,INFOSYS,SOFTWARE
TRENT,4063.9,2024-03-15 05:30:00,4145.0,3981.25,4051.05,1197832,2024,220.72506387697052,0.011983338673502082,-0.004214549998774797,0.973629255499977,0.023073798932652153,TRENT,RETAILING
BHARTIARTL,1220.0,2024-03-15 05:30:00,1222.8,1187.85,1190.0,10115416,2024,70.90117070514566,0.0885089040489057,0.021262347229198175,0.31849130011888027,0.013624507728829288,,
TATAMOTORS,945.85,2024-03-15 05:30:00,979.75,940.0,968.4,23390913,2024,25.03951944356623,0.015756087579291977,-0.022629811418238166,0.5244580546377622,0.01787650515641716,TATA MOTORS,AUTOMOBILES
WIPRO,517.0,2024-03-15 05:30:00,518.25,506.4,514.75,6824543,2024,40.644605732562425,-0.07513003274898863,-0.0018341538758568365,0.27512640276236144,0.017467886281905282,WIPRO,SOFTWARE
TECHM,1282.2,2024-03-15 05:30:00,1293.0,1268.5,1293.0,2499025,2024,43.16319842700313,-0.0186350055040101,-0.008621022924962252,0.054267390231872215,0.016019868874918946,TECH MAHINDRA,SOFTWARE
NTPC,316.3,2024-03-15 05:30:00,326.05,305.75,322.65,43285007,2024,49.560057294863924,-0.02241630276564771,-0.01724405779089644,0.3113598673300162,0.019475011701296695,NTPC,POWER
HINDUNILVR,2327.7,2024-03-15 05:30:00,2336.95,2315.9,2330.05,2751403,2024,-1.7971887550200805,-0.06031871187284721,-0.0029555384219994707,-0.05719146178459977,0.012073895796063713,HINDUSTAN UNILEVER,FMCG
APOLLOHOSP,5983.2,2024-03-15 05:30:00,6030.85,5941.6,6015.0,764270,2024,34.95169246635987,0.044598547342820614,-0.006632742003768732,0.16883345217281032,0.014134574705070773,APOLLO HOSPITALS,MISCELLANEOUS
M&M,1799.5,2024-03-15 05:30:00,1882.1,1788.8,1875.0,5504948,2024,88.63949411470071,-0.026153729187257727,-0.048160588188622344,0.17048263301677968,0.019212772948786868,M&M,AUTOMOBILES
GRASIM,2197.1,2024-03-15 05:30:00,2208.9,2165.05,2185.1,2630480,2024,35.31393520302428,0.014368708146702776,0.00027316184839509816,0.14800610291351357,0.01446511381198158,GRASIM,TEXTILES
ICICIBANK,1080.35,2024-03-15 05:30:00,1086.25,1070.0,1072.0,66192734,2024,34.30538041193778,0.005888306191921854,-0.002999261720191937,0.14894182707646464,0.012788897388104722,ICICI BANK,BANKING
