Ticker,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BEL,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,TRENT,ULTRACEMCO,WIPRO
LT,0.8111180741500107,0.8548557174619252,0.7126291241937263,-0.14066942860089085,0.6532091350511126,0.7462047167275202,0.2780128763094065,-0.3256357454619304,0.72918769146228,0.6553018736817962,0.7676872661451406,0.5843673741076183,0.7358372190365595,0.7659801748476417,0.6470024296779816,0.6485908424445483,0.6768049411750984,0.5809595749070825,0.33849254714306476,0.17570240173760784,0.7706718318139048,0.6743724983227684,0.14653055001397966,0.6891925528306643,-0.015783016492585344,0.49021832720581626,0.31221697094783374,0.6706960776804801,0.2551748169465946,1.0,0.6048544976208049,0.6083759903681715,0.4358262035310324,0.7882074264273221,0.7421453113739709,0.7415447663272842,0.7914930331269073,0.5641557883955507,0.7408397994804002,0.6379931464281874,0.6851343374541592,0.7567943194356043,0.7801239713741063,0.7122082531888724,0.701678770486132,0.522417786555638,0.46255558869158786,0.5998171816394743,0.7460064058207734,0.7045118923924277
M&M,0.4588021149726256,0.8029665019931403,0.7586097812847473,-0.2123990361320002,0.8222750581850613,0.893160260669649,0.40005282206650167,-0.25804473607269673,0.9493235102769724,0.9521570138028597,0.799557029990487,0.8303135134175958,0.8565058494729637,0.815949229181412,0.7567646215928812,0.9324235003404737,0.9449444463922394,0.6100783176093911,0.6225297924983523,0.42623943506830647,0.8662771642746233,0.9074172994223657,0.48834835140676897,0.9354174104653991,-0.5307393689866777,0.676932056430346,0.5599958311604588,0.9227543814143303,0.1385373130971522,0.6048544976208049,1.0,0.751929707809335,0.07430000279635415,0.8924515293828292,0.7624893100232497,0.9263690873902295,0.5666594928295268,0.7320694642308023,0.8618522260172196,0.8942789390193736,0.8411845969315689,0.47836560784585136,0.6379888483282928,0.7356198096595415,0.6893387378065897,0.8454748036543192,-0.15601362065089389,0.9293316713582459,0.8703641152450291,0.7343464326655786
MARUTI,0.5767689418147347,0.7835462041180131,0.5638280917303661,-0.2999570220523297,0.5965354418542924,0.7936297421997915,0.20155383621161638,-0.30729597004434245,0.7707218663280345,0.7261387509485162,0.8054268628858747,0.5509233625973485,0.7411997592701325,0.8304489266043448,0.6645421799923553,0.7625024700456133,0.7583447781781976,0.30695468607703613,0.14532020285216568,0.07554323130119173,0.7593881467509813,0.7083235127732217,0.1432216374121779,0.7039146224929248,-0.14643821745805288,0.3102706725570744,0.20560694683888317,0.6503201169860873,-0.09034413130558695,0.6083759903681715,0.751929707809335,1.0,0.31887291840545323,0.7528087675812373,0.8066520787409186,0.8155439446063877,0.7408954948582981,0.5525874942230846,0.8411889879170803,0.6422518521264657,0.6824706043024155,0.6032096027837185,0.8213185002073983,0.8757499450331294,0.5736627181687831,0.42301642632621383,0.02074864439685508,0.6613796835165415,0.588169421945283,0.4784991381544625
NESTLEIND,0.4847274915337341,0.3576429156182538,0.16714107749755144,0.33244226620191614,0.32696593012073444,0.2961107502986452,0.19849974615223884,0.026872087615123805,0.15964053054130756,0.08306508926841097,0.2996355089867575,0.32937487838997376,0.2792614731994655,0.3665225076178629,0.2982928119592443,0.10498553481019117,0.18371185219558017,0.07913373418765461,-0.02109349242211097,-0.09331140303777485,0.38346275173422784,0.18553879736250004,0.23218142791125568,0.09532253395005537,0.6375490154227769,0.08461285180293264,0.06485692892706109,0.12769311165997219,0.39787347975127885,0.4358262035310324,0.07430000279635415,0.31887291840545323,1.0,0.2443359633883547,0.32891149026740857,0.23578024036295614,0.5580563906860222,0.2833019993513947,0.17641230410288888,0.16734818592970774,0.13454519984091134,0.6562243232449916,0.4676148192049431,0.3468987882837006,0.28992707260594014,-0.05840577370627947,0.6444060503409351,0.08106292352596647,0.321907047674477,0.17582226730353634
NTPC,0.6845525984649159,0.9279439862802641,0.9010427147162114,-0.1479441898445513,0.7691170175890273,0.956263204703824,0.4597466581521745,-0.4001422591022671,0.905960804004115,0.940136116427341,0.9406555136116939,0.8453961609296242,0.9223948194805667,0.9258780759497923,0.871829442714384,0.8805307688221015,0.9265100698290529,0.7586759974874352,0.5042831391286814,0.4145099043260335,0.9131639970389138,0.8905200223872586,0.41818005006724196,0.9295714640409861,-0.38342146044462516,0.75032372312401,0.5575550957248303,0.9051880838635096,0.1860220766299399,0.7882074264273221,0.8924515293828292,0.7528087675812373,0.2443359633883547,1.0,0.8888295558802178,0.9576338610600486,0.7384171460852934,0.8181314824274603,0.8836687823003666,0.9232511547733891,0.941432580205046,0.7161622660905598,0.8045039381253933,0.7395654728945988,0.8454435971212919,0.827516843676483,0.164337490976858,0.9253231727122414,0.901947340557044,0.8387021536890278
ONGC,0.7051512882674956,0.9329678142802943,0.7955431027645579,-0.2396360929093897,0.6639914410503591,0.8504366108603955,0.18256009508606208,-0.5316579330588633,0.8506908572894613,0.7915371237410318,0.932728117784019,0.7102571185904292,0.8840161786763105,0.961233550739585,0.9050261171923796,0.7703437544365169,0.8496228139848898,0.6148101234323806,0.19802880304227308,0.2388374951274409,0.8634405341511744,0.7237903318421088,0.3009792299619309,0.7886995887806134,-0.2242506164133955,0.649910442055893,0.38980913775107023,0.6804280387466691,0.03587294175747478,0.7421453113739709,0.7624893100232497,0.8066520787409186,0.32891149026740857,0.8888295558802178,1.0,0.9184348937663976,0.8746504638950221,0.7458609477639672,0.8795648621865768,0.7852791586359691,0.8332586847966346,0.8366560873979235,0.9426335434580121,0.7376868010614449,0.862391476908867,0.6539117571534396,0.1583097601719777,0.7668380621464304,0.797086019302516,0.7475494240755226
POWERGRID,0.6620560055644071,0.9426155087233016,0.8309339088305266,-0.2661744491163857,0.8205244348952103,0.9318575524547431,0.29713319091268997,-0.454651083981582,0.9578636657433829,0.9221917729902602,0.9346245934103493,0.8022943596862335,0.9228977175743728,0.9492457761513892,0.8566775179560204,0.9110303741128192,0.9460821658754356,0.6500005380682091,0.4368425898529638,0.28813908910791836,0.9388141784069186,0.8776407116189988,0.36976008240024866,0.9260414623446445,-0.39073827845497217,0.6765040933525177,0.45430449930233363,0.8627540506007727,0.07303820266200917,0.7415447663272842,0.9263690873902295,0.8155439446063877,0.23578024036295614,0.9576338610600486,0.9184348937663976,1.0,0.7897714318796284,0.7512487373671387,0.9445688061001986,0.8805930209474816,0.8877417420758662,0.7044875316304969,0.8398720024175511,0.8100278748845078,0.8115472047293285,0.7797374343087631,0.025013455621554475,0.889679403287259,0.8964486588136376,0.8083812606945104
RELIANCE,0.8489278671265768,0.8997935097255916,0.6453859262206428,-0.2214555167811041,0.6498504076605374,0.7283594692031438,0.04237528158189359,-0.4733314905261744,0.7234721921207029,0.5863837999359113,0.8329487788637852,0.5388300287104161,0.7552216765754473,0.8810091190165285,0.7285782413993964,0.5983262458976661,0.6756042712675256,0.44416126660736166,0.030631056877320786,-0.08434734684907604,0.8277319048885773,0.6042861090888997,0.0867100692275051,0.6118056082897688,0.10934094689154171,0.4075773196736621,0.08241361310631944,0.5181131117067197,0.0743785817501743,0.7914930331269073,0.5666594928295268,0.7408954948582981,0.5580563906860222,0.7384171460852934,0.8746504638950221,0.7897714318796284,1.0,0.5164301644055477,0.8012271328803091,0.5858166570182545,0.6321561628664761,0.8894671961519659,0.9373363745300991,0.8026087087647188,0.7192362664568762,0.39064789708763925,0.3575077047101702,0.5352675840749083,0.6900786297282306,0.6669127882304183
SBILIFE,0.3790758475204993,0.6817089191883016,0.8172978740710024,0.20665509627145462,0.6008547907020817,0.8218330589818943,0.6890485331130339,-0.15412335651275214,0.6824440186629075,0.8109115916316884,0.763766911530911,0.8617555054346338,0.8175313216558424,0.7279512778129272,0.8702473503838031,0.690785760298503,0.8131899732948835,0.7870222318712706,0.5331631968194699,0.7444828851037567,0.7328636724577433,0.6622374746061884,0.7365006458602009,0.7937869415026826,-0.3112504999110596,0.8808159799598362,0.7855468893636517,0.7417673373261207,0.3835026176643992,0.5641557883955507,0.7320694642308023,0.5525874942230846,0.2833019993513947,0.8181314824274603,0.7458609477639672,0.7512487373671387,0.5164301644055477,1.0,0.5816821267528913,0.8962838238808772,0.8560649148771162,0.6359849782741469,0.623171012967671,0.36466260112737725,0.8597760139941667,0.8329561451565778,0.2686933062619983,0.8645973422528975,0.8087781264140437,0.7176876078009833
SBIN,0.6998647770666341,0.9252606663029468,0.7398849609444057,-0.42678954524423957,0.7726752205300433,0.8517529073283509,0.1266426061774683,-0.5175128093722445,0.9253487096526636,0.8320219870883375,0.8982376168730357,0.6420530567856527,0.8464575122828568,0.9049110478324536,0.7640812073562184,0.8679226005799705,0.8745648958657154,0.5373729597930113,0.3204877022798157,0.11354798583750797,0.8659724586725921,0.809466045410505,0.13546922759067664,0.8668541885159343,-0.3769491144028221,0.5038172969099308,0.24196533776885717,0.7826611525357817,-0.09503467046905854,0.7408397994804002,0.8618522260172196,0.8411889879170803,0.17641230410288888,0.8836687823003666,0.8795648621865768,0.9445688061001986,0.8012271328803091,0.5816821267528913,1.0,0.7503461758546436,0.8016781216253974,0.6410124009767232,0.8413107164939891,0.8771693676757615,0.7224590279716641,0.6447749765335401,-0.053783139993945746,0.7818456053860596,0.7832003854007393,0.7620640686368214
SHRIRAMFIN,0.4694278178735845,0.7939968111416935,0.900181695521596,-0.030135908728373302,0.7407593343072069,0.9373933519524693,0.6183331142860427,-0.20481770594725202,0.8418509244303106,0.9567993572752043,0.8347038355621025,0.8841880004601301,0.9077953858300455,0.8072176613201432,0.8549785073335557,0.819345072536285,0.9157798238757417,0.815199630421205,0.6059232400775004,0.5863479673794694,0.8520395819200177,0.8387389108143691,0.5943180831424951,0.9338218475420186,-0.4565203872021865,0.8493512086818669,0.6849811377607861,0.89498242752841,0.28480585839282047,0.6379931464281874,0.8942789390193736,0.6422518521264657,0.16734818592970774,0.9232511547733891,0.7852791586359691,0.8805930209474816,0.5858166570182545,0.8962838238808772,0.7503461758546436,1.0,0.9372715941228644,0.5990104340897364,0.6529349695551224,0.5712578319964263,0.8192755285965918,0.9143574360810329,0.12292545557431438,0.9713181899157535,0.8893337004924503,0.826489226951465
SUNPHARMA,0.5552060527098124,0.8332576919631237,0.9480260102116248,-0.210303635156014,0.62085434000687,0.9455713001891608,0.5185231182146725,-0.4183150888286551,0.8045297264243704,0.9323695970360869,0.9090310353726312,0.7852001684686705,0.9342150848829834,0.8390630900189218,0.8809251776143433,0.7775502741152854,0.8740528737385187,0.8720107185190515,0.43807582693111174,0.5160443956008752,0.8320845241850472,0.7779669578032014,0.4106435321907312,0.916250199436999,-0.5129218549648471,0.8255322449634904,0.5622375841286458,0.8434685238800746,0.1412766079576983,0.6851343374541592,0.8411845969315689,0.6824706043024155,0.13454519984091134,0.941432580205046,0.8332586847966346,0.8877417420758662,0.6321561628664761,0.8560649148771162,0.8016781216253974,0.9372715941228644,1.0,0.647573051042026,0.7272196849560123,0.5888757038948169,0.8685792658833623,0.8679056199482623,0.1605351563240072,0.9446196396569233,0.8213762991095024,0.8734717799457968
TATACONSUM,0.7832986069790786,0.8230572785580701,0.6688991120617205,-0.005592685368525476,0.531075651023487,0.7113795172283761,0.1930701136083485,-0.4220369832678682,0.6036179046753569,0.5522068713669032,0.7930831322574237,0.6140768436430383,0.7541879199952798,0.8234755160478102,0.752279584692946,0.48871497097572003,0.6029983091316484,0.5442796171298044,0.030812043570165853,0.07226640824209069,0.7773155652448164,0.5210391571968552,0.28525315837966125,0.5366597396892323,0.189329351493006,0.5413162279657484,0.2737928211206669,0.4517561697302532,0.19935437597837175,0.7567943194356043,0.47836560784585136,0.6032096027837185,0.6562243232449916,0.7161622660905598,0.8366560873979235,0.7044875316304969,0.8894671961519659,0.6359849782741469,0.6410124009767232,0.5990104340897364,0.647573051042026,1.0,0.8859943457091477,0.6034932479721447,0.7931089099419999,0.418596417480576,0.5565523087319314,0.5287447124610771,0.6693008979953283,0.6404495366676748
TATAMOTORS,0.7839649582833813,0.9165225499671582,0.6879522571702297,-0.24749070211274862,0.5968310346878762,0.7863091126071757,0.0880770959774005,-0.5329799828559244,0.7611308471293221,0.662700308301678,0.8972810500054859,0.5784350297061273,0.8119187696560158,0.9279766986491369,0.8106217149081605,0.6755282595073713,0.736398360294084,0.48610564786324506,0.061323944167343464,0.0619709266898186,0.8286698554229295,0.6384707621914018,0.1374446686534375,0.6664116727122396,-0.007669222760933368,0.4704756541142739,0.20347985965756896,0.5640402585843066,-0.015144515020629705,0.7801239713741063,0.6379888483282928,0.8213185002073983,0.4676148192049431,0.8045039381253933,0.9426335434580121,0.8398720024175511,0.9373363745300991,0.623171012967671,0.8413107164939891,0.6529349695551224,0.7272196849560123,0.8859943457091477,1.0,0.7997979360424068,0.7899689587742882,0.46625980291578667,0.3005007656839708,0.6255291283077691,0.6963235538205391,0.6511486308219467
TATASTEEL,0.732032711370657,0.8342552713977388,0.5209286158348916,-0.3574333204325328,0.7096679237986803,0.7454958970189611,0.06639374216951478,-0.33686452312940096,0.811677038190557,0.6735966826492783,0.767670643745938,0.5114803298666811,0.6980852956632771,0.8203652385645169,0.5465892944468813,0.7633912681769204,0.7196754227943556,0.2539231267001722,0.19954347006350565,-0.1353732199642396,0.8064888278881904,0.774772774068913,-0.006037981001390508,0.6724812433575389,-0.06614583924077463,0.2057909586641752,0.046823905804474056,0.6857167314277863,-0.07561960819498335,0.7122082531888724,0.7356198096595415,0.8757499450331294,0.3468987882837006,0.7395654728945988,0.7376868010614449,0.8100278748845078,0.8026087087647188,0.36466260112737725,0.8771693676757615,0.5712578319964263,0.5888757038948169,0.6034932479721447,0.7997979360424068,1.0,0.49124584736395793,0.37769394471107265,0.0539032929104066,0.585535875297398,0.6344458065660551,0.5225241356952726
TCS,0.6013748438683383,0.8174824402130634,0.8619095532129161,-0.038384118487573914,0.5964713596493333,0.8226054603800897,0.41661798412392276,-0.4159279783696307,0.7233807167928437,0.7665840150010085,0.8603503667314552,0.7526016784139931,0.8607130680903082,0.8195958122011846,0.9064112511634466,0.670131039221203,0.7959759306399204,0.8265954227603358,0.3341259074432642,0.4682493053579161,0.7969151807093467,0.6393247444872309,0.48189649279963015,0.7815045627178948,-0.2891342206850323,0.8641395931323846,0.5630233007863786,0.6864311241262457,0.21434910695103682,0.701678770486132,0.6893387378065897,0.5736627181687831,0.28992707260594014,0.8454435971212919,0.862391476908867,0.8115472047293285,0.7192362664568762,0.8597760139941667,0.7224590279716641,0.8192755285965918,0.8685792658833623,0.7931089099419999,0.7899689587742882,0.49124584736395793,1.0,0.7917981968446264,0.3167458908468316,0.7963445026046019,0.8118648572046987,0.8575548166784149
TECHM,0.3061883592353386,0.659344435606107,0.8499165876142827,-0.030904543466858864,0.6814830653333906,0.8018322018775748,0.5648440583068702,-0.2190300963221343,0.7770037096359016,0.8962608595084218,0.6974714971644527,0.8409767189786501,0.7912089125701413,0.6597765506213461,0.7836065673580286,0.7666450389873344,0.857916563675776,0.8523735255402409,0.6913463914371956,0.688322765123988,0.7331931253767824,0.7714676997757501,0.6312787411987372,0.8865077769639172,-0.6373990352190192,0.9206745431751979,0.7562506722177941,0.8580266287349628,0.2987843275239113,0.522417786555638,0.8454748036543192,0.42301642632621383,-0.05840577370627947,0.827516843676483,0.6539117571534396,0.7797374343087631,0.39064789708763925,0.8329561451565778,0.6447749765335401,0.9143574360810329,0.8679056199482623,0.418596417480576,0.46625980291578667,0.37769394471107265,0.7917981968446264,1.0,-0.023216824947241237,0.9278822415719716,0.8536900872214,0.8401646259300432
TITAN,0.4571179973603689,0.2151623981744174,0.26891992022523403,0.37094167170485937,0.002642901574939365,0.1997104077447448,0.3572286754939997,0.03896306695312447,-0.09315626592985697,-0.009407435447327712,0.23514920634480216,0.12995886509848706,0.19303549408605683,0.17475587894898753,0.1719294755554406,-0.1123145988021798,-0.03324247840984509,0.3055848748380859,-0.09577124192898168,0.05108943059345073,0.20030044573471628,-0.011418768015879373,0.0926488120658713,-0.03034473026233153,0.5583375751479689,0.19259220092601895,0.0869424317242857,0.02573394576500538,0.38587830982078763,0.46255558869158786,-0.15601362065089389,0.02074864439685508,0.6444060503409351,0.164337490976858,0.1583097601719777,0.025013455621554475,0.3575077047101702,0.2686933062619983,-0.053783139993945746,0.12292545557431438,0.1605351563240072,0.5565523087319314,0.3005007656839708,0.0539032929104066,0.3167458908468316,-0.023216824947241237,1.0,0.013207078979645067,0.15366089744278613,0.19229328134502768
TRENT,0.43679027771764173,0.7793583480569781,0.877633028561032,-0.09311833952907275,0.7354663141609872,0.9363827154609684,0.575921466579318,-0.26796263318436353,0.8632419184620034,0.9762636778480912,0.8383125509665607,0.8675089680802404,0.8967539063736885,0.8047742857363258,0.8287238318672506,0.8647146332789252,0.924735867760816,0.7966566381450603,0.6157998718331973,0.5865302309986453,0.8424140919102602,0.8711780424794258,0.5583737891565362,0.9477485769721367,-0.5545163227986419,0.8236328581512684,0.6705344471464657,0.9222858491624649,0.20867767091947664,0.5998171816394743,0.9293316713582459,0.6613796835165415,0.08106292352596647,0.9253231727122414,0.7668380621464304,0.889679403287259,0.5352675840749083,0.8645973422528975,0.7818456053860596,0.9713181899157535,0.9446196396569233,0.5287447124610771,0.6255291283077691,0.585535875297398,0.7963445026046019,0.9278822415719716,0.013207078979645067,1.0,0.8662109660555415,0.8134915954630995
ULTRACEMCO,0.5904620705460282,0.8555209348199408,0.8300269732772395,0.017379064834706564,0.8676938536347364,0.860869140938894,0.4489046357659561,-0.26117163632471674,0.8947768312653939,0.8692629570508001,0.8053000352159128,0.9037613909806396,0.8533158975750497,0.833210413300213,0.8347417106163272,0.8443603716387503,0.9209979502685648,0.7288889492724342,0.6522751128755833,0.4760963021296457,0.9017787325646145,0.8530771774072109,0.5859024184725896,0.8852319712858072,-0.31675060276799116,0.7968390075824362,0.6322360992736168,0.8773940650046235,0.38982707950665785,0.7460064058207734,0.8703641152450291,0.588169421945283,0.321907047674477,0.901947340557044,0.797086019302516,0.8964486588136376,0.6900786297282306,0.8087781264140437,0.7832003854007393,0.8893337004924503,0.8213762991095024,0.6693008979953283,0.6963235538205391,0.6344458065660551,0.8118648572046987,0.8536900872214,0.15366089744278613,0.8662109660555415,1.0,0.8346923798362484
WIPRO,0.6097739910870342,0.7988041240711219,0.906900067000262,-0.23092146904728902,0.67454252720235,0.8164226906710327,0.3838620958309845,-0.43476573994705836,0.7510171209608825,0.8022701206195125,0.8071652478048816,0.7039427402590346,0.8391500316465662,0.7458551079039916,0.8206118796503328,0.6635695904186338,0.7955647326872286,0.8983240415303861,0.44420189287801054,0.388382053063683,0.7897816944440469,0.6788499537336998,0.3346765289008447,0.8457957703603988,-0.45305274323992967,0.8281205428803133,0.4210182032033242,0.7645973765833091,0.22687650841566553,0.7045118923924277,0.7343464326655786,0.4784991381544625,0.17582226730353634,0.8387021536890278,0.7475494240755226,0.8083812606945104,0.6669127882304183,0.7176876078009833,0.7620640686368214,0.826489226951465,0.8734717799457968,0.6404495366676748,0.6511486308219467,0.5225241356952726,0.8575548166784149,0.8401646259300432,0.19229328134502768,0.8134915954630995,0.8346923798362484,1.0
